time,value,qaqc_flag_id,cdec_code,analyte_name,unit_name
6/22/2022 3:15,43.24,G,TRB,Turbidity,NTU
6/22/2022 3:30,42.21,G,TRB,Turbidity,NTU
6/22/2022 3:45,35.95,G,TRB,Turbidity,NTU
6/22/2022 4:00,34.06,G,TRB,Turbidity,NTU
6/22/2022 4:15,42.09,G,TRB,Turbidity,NTU
6/22/2022 4:30,30.56,G,TRB,Turbidity,NTU
6/22/2022 4:45,34.87,G,TRB,Turbidity,NTU
6/22/2022 5:00,28.14,G,TRB,Turbidity,NTU
6/22/2022 5:15,54.14,G,TRB,Turbidity,NTU
6/22/2022 5:30,40.36,G,TRB,Turbidity,NTU
6/22/2022 5:45,77.22,G,TRB,Turbidity,NTU
6/22/2022 6:00,61.24,G,TRB,Turbidity,NTU
6/22/2022 6:15,47.69,G,TRB,Turbidity,NTU
6/22/2022 6:30,46.94,G,TRB,Turbidity,NTU
6/22/2022 6:45,51.75,G,TRB,Turbidity,NTU
6/22/2022 7:00,37.15,G,TRB,Turbidity,NTU
6/22/2022 7:15,45.86,G,TRB,Turbidity,NTU
6/22/2022 7:30,45.06,G,TRB,Turbidity,NTU
6/22/2022 7:45,42.71,G,TRB,Turbidity,NTU
6/22/2022 8:00,33.02,G,TRB,Turbidity,NTU
6/22/2022 8:15,32.56,G,TRB,Turbidity,NTU
6/22/2022 8:30,25.46,G,TRB,Turbidity,NTU
6/22/2022 8:45,28.53,G,TRB,Turbidity,NTU
6/22/2022 9:00,27.92,G,TRB,Turbidity,NTU
6/22/2022 9:15,26.57,G,TRB,Turbidity,NTU
6/22/2022 9:30,26.14,G,TRB,Turbidity,NTU
6/22/2022 9:45,22.35,G,TRB,Turbidity,NTU
6/22/2022 10:00,39.1,G,TRB,Turbidity,NTU
6/22/2022 10:15,34.33,G,TRB,Turbidity,NTU
6/22/2022 10:30,38.92,G,TRB,Turbidity,NTU
6/22/2022 10:45,37.93,G,TRB,Turbidity,NTU
6/22/2022 11:00,35.15,G,TRB,Turbidity,NTU
6/22/2022 11:15,32.07,G,TRB,Turbidity,NTU
6/22/2022 11:30,35.28,G,TRB,Turbidity,NTU
6/22/2022 11:45,35.3,G,TRB,Turbidity,NTU
6/22/2022 12:00,28.63,G,TRB,Turbidity,NTU
6/22/2022 12:15,32.36,G,TRB,Turbidity,NTU
6/22/2022 12:30,34.71,G,TRB,Turbidity,NTU
6/22/2022 12:45,35.26,G,TRB,Turbidity,NTU
6/22/2022 13:00,35.13,G,TRB,Turbidity,NTU
6/22/2022 13:15,43.59,G,TRB,Turbidity,NTU
6/22/2022 13:30,37.29,G,TRB,Turbidity,NTU
6/22/2022 13:45,52.25,G,TRB,Turbidity,NTU
6/22/2022 14:00,43.05,G,TRB,Turbidity,NTU
6/22/2022 14:15,28.68,G,TRB,Turbidity,NTU
6/22/2022 14:30,30.94,G,TRB,Turbidity,NTU
6/22/2022 14:45,31.35,G,TRB,Turbidity,NTU
6/22/2022 15:00,32.69,G,TRB,Turbidity,NTU
6/22/2022 15:15,32.97,G,TRB,Turbidity,NTU
6/22/2022 15:30,41.63,G,TRB,Turbidity,NTU
6/22/2022 15:45,52.79,G,TRB,Turbidity,NTU
6/22/2022 16:00,104.8,G,TRB,Turbidity,NTU
6/22/2022 16:15,176.22,G,TRB,Turbidity,NTU
6/22/2022 16:30,39.49,G,TRB,Turbidity,NTU
6/22/2022 16:45,24.81,G,TRB,Turbidity,NTU
6/22/2022 17:00,18,G,TRB,Turbidity,NTU
6/22/2022 17:15,18.75,G,TRB,Turbidity,NTU
6/22/2022 17:30,15.19,G,TRB,Turbidity,NTU
6/22/2022 17:45,17.98,G,TRB,Turbidity,NTU
6/22/2022 18:00,23.31,G,TRB,Turbidity,NTU
6/22/2022 18:15,33.55,G,TRB,Turbidity,NTU
6/22/2022 18:30,41.23,G,TRB,Turbidity,NTU
6/22/2022 18:45,35,G,TRB,Turbidity,NTU
6/22/2022 19:00,28.44,G,TRB,Turbidity,NTU
6/22/2022 19:15,29.81,G,TRB,Turbidity,NTU
6/22/2022 19:30,30.41,G,TRB,Turbidity,NTU
6/22/2022 19:45,60.67,G,TRB,Turbidity,NTU
6/22/2022 20:00,30.74,G,TRB,Turbidity,NTU
6/22/2022 20:15,41.75,G,TRB,Turbidity,NTU
6/22/2022 20:30,220.02,G,TRB,Turbidity,NTU
6/22/2022 20:45,58.67,G,TRB,Turbidity,NTU
6/22/2022 21:00,56.27,G,TRB,Turbidity,NTU
6/22/2022 21:15,73.82,G,TRB,Turbidity,NTU
6/22/2022 21:30,43.06,G,TRB,Turbidity,NTU
6/22/2022 21:45,48.92,G,TRB,Turbidity,NTU
6/22/2022 22:00,36.7,G,TRB,Turbidity,NTU
6/22/2022 22:15,61.37,G,TRB,Turbidity,NTU
6/22/2022 22:30,44.09,G,TRB,Turbidity,NTU
6/22/2022 22:45,34.18,G,TRB,Turbidity,NTU
6/22/2022 23:00,23.4,G,TRB,Turbidity,NTU
6/22/2022 23:15,16.63,G,TRB,Turbidity,NTU
6/22/2022 23:30,20.91,G,TRB,Turbidity,NTU
6/22/2022 23:45,44.07,G,TRB,Turbidity,NTU
6/23/2022 0:00,32.67,G,TRB,Turbidity,NTU
6/23/2022 0:15,78.28,G,TRB,Turbidity,NTU
6/23/2022 0:30,82.96,G,TRB,Turbidity,NTU
6/23/2022 0:45,96.4,G,TRB,Turbidity,NTU
6/23/2022 1:00,145.79,G,TRB,Turbidity,NTU
6/23/2022 1:15,143.3,G,TRB,Turbidity,NTU
6/23/2022 1:30,148.29,G,TRB,Turbidity,NTU
6/23/2022 1:45,155.79,G,TRB,Turbidity,NTU
6/23/2022 2:00,135.73,G,TRB,Turbidity,NTU
6/23/2022 2:15,129.05,G,TRB,Turbidity,NTU
6/23/2022 2:30,122.09,G,TRB,Turbidity,NTU
6/23/2022 2:45,86.25,G,TRB,Turbidity,NTU
6/23/2022 3:00,77.83,G,TRB,Turbidity,NTU
6/23/2022 3:15,74,G,TRB,Turbidity,NTU
6/23/2022 3:30,95.89,G,TRB,Turbidity,NTU
6/23/2022 3:45,150.55,G,TRB,Turbidity,NTU
6/23/2022 4:00,98.23,G,TRB,Turbidity,NTU
6/23/2022 4:15,74.39,G,TRB,Turbidity,NTU
6/23/2022 4:30,68.96,G,TRB,Turbidity,NTU
6/23/2022 4:45,80.03,G,TRB,Turbidity,NTU
6/23/2022 5:00,210.79,G,TRB,Turbidity,NTU
6/23/2022 5:15,881.97,G,TRB,Turbidity,NTU
6/23/2022 5:30,1006.23,G,TRB,Turbidity,NTU
6/23/2022 5:45,341.07,G,TRB,Turbidity,NTU
6/23/2022 6:00,74.41,G,TRB,Turbidity,NTU
6/23/2022 6:15,69.61,G,TRB,Turbidity,NTU
6/23/2022 6:30,183.2,G,TRB,Turbidity,NTU
6/23/2022 6:45,142.95,G,TRB,Turbidity,NTU
6/23/2022 7:00,85.86,G,TRB,Turbidity,NTU
6/23/2022 7:15,83.08,G,TRB,Turbidity,NTU
6/23/2022 7:30,103.06,G,TRB,Turbidity,NTU
6/23/2022 7:45,63.76,G,TRB,Turbidity,NTU
6/23/2022 8:00,142.89,G,TRB,Turbidity,NTU
6/23/2022 8:15,159.61,G,TRB,Turbidity,NTU
6/23/2022 8:30,85.7,G,TRB,Turbidity,NTU
6/23/2022 8:45,86.48,G,TRB,Turbidity,NTU
6/23/2022 9:00,47.06,G,TRB,Turbidity,NTU
6/23/2022 9:15,113.91,G,TRB,Turbidity,NTU
6/23/2022 9:30,131.15,G,TRB,Turbidity,NTU
6/23/2022 9:45,89.67,G,TRB,Turbidity,NTU
6/23/2022 10:00,63.85,G,TRB,Turbidity,NTU
6/23/2022 10:15,48.08,G,TRB,Turbidity,NTU
6/23/2022 10:30,50.08,G,TRB,Turbidity,NTU
6/23/2022 10:45,42.51,G,TRB,Turbidity,NTU
6/23/2022 11:00,38.14,G,TRB,Turbidity,NTU
6/23/2022 11:15,75.98,G,TRB,Turbidity,NTU
6/23/2022 11:30,62.2,G,TRB,Turbidity,NTU
6/23/2022 11:45,68.29,G,TRB,Turbidity,NTU
6/23/2022 12:00,85.41,G,TRB,Turbidity,NTU
6/23/2022 12:15,90.05,G,TRB,Turbidity,NTU
6/23/2022 12:30,99.53,G,TRB,Turbidity,NTU
6/23/2022 12:45,69.57,G,TRB,Turbidity,NTU
6/23/2022 13:00,96.85,G,TRB,Turbidity,NTU
6/23/2022 13:15,71.35,G,TRB,Turbidity,NTU
6/23/2022 13:30,73.87,G,TRB,Turbidity,NTU
6/23/2022 13:45,72.97,G,TRB,Turbidity,NTU
6/23/2022 14:00,72.52,G,TRB,Turbidity,NTU
6/23/2022 14:15,71.1,G,TRB,Turbidity,NTU
6/23/2022 14:30,58.48,G,TRB,Turbidity,NTU
6/23/2022 14:45,75.93,G,TRB,Turbidity,NTU
6/23/2022 15:00,97.7,G,TRB,Turbidity,NTU
6/23/2022 15:15,108.15,G,TRB,Turbidity,NTU
6/23/2022 15:30,166.77,G,TRB,Turbidity,NTU
6/23/2022 15:45,124.34,G,TRB,Turbidity,NTU
6/23/2022 16:00,179.65,G,TRB,Turbidity,NTU
6/23/2022 16:15,84.35,G,TRB,Turbidity,NTU
6/23/2022 16:30,93.13,G,TRB,Turbidity,NTU
6/23/2022 16:45,1529.28,G,TRB,Turbidity,NTU
6/23/2022 17:00,752.91,G,TRB,Turbidity,NTU
6/23/2022 17:15,607.43,G,TRB,Turbidity,NTU
6/23/2022 17:30,541.74,G,TRB,Turbidity,NTU
6/23/2022 17:45,487.97,G,TRB,Turbidity,NTU
6/23/2022 18:00,472.59,G,TRB,Turbidity,NTU
6/23/2022 18:15,482.99,G,TRB,Turbidity,NTU
6/23/2022 18:30,494.94,G,TRB,Turbidity,NTU
6/23/2022 18:45,527.81,G,TRB,Turbidity,NTU
6/23/2022 19:00,477.22,G,TRB,Turbidity,NTU
6/23/2022 19:15,459.37,G,TRB,Turbidity,NTU
6/23/2022 19:30,450.51,G,TRB,Turbidity,NTU
6/23/2022 19:45,503.77,G,TRB,Turbidity,NTU
6/23/2022 20:00,445.34,G,TRB,Turbidity,NTU
6/23/2022 20:15,504.26,G,TRB,Turbidity,NTU
6/23/2022 20:30,500.79,G,TRB,Turbidity,NTU
6/23/2022 20:45,482.85,G,TRB,Turbidity,NTU
6/23/2022 21:00,446.92,G,TRB,Turbidity,NTU
6/23/2022 21:15,372.68,G,TRB,Turbidity,NTU
6/23/2022 21:30,322.83,G,TRB,Turbidity,NTU
6/23/2022 21:45,345.26,G,TRB,Turbidity,NTU
6/23/2022 22:00,365.3,G,TRB,Turbidity,NTU
6/23/2022 22:15,335.71,G,TRB,Turbidity,NTU
6/23/2022 22:30,323.84,G,TRB,Turbidity,NTU
6/23/2022 22:45,285.61,G,TRB,Turbidity,NTU
6/23/2022 23:00,296.96,G,TRB,Turbidity,NTU
6/23/2022 23:15,291.18,G,TRB,Turbidity,NTU
6/23/2022 23:30,286.25,G,TRB,Turbidity,NTU
6/23/2022 23:45,344.61,G,TRB,Turbidity,NTU
6/24/2022 0:00,321.38,G,TRB,Turbidity,NTU
6/24/2022 0:15,322.62,G,TRB,Turbidity,NTU
6/24/2022 0:30,345.96,G,TRB,Turbidity,NTU
6/24/2022 0:45,383.62,G,TRB,Turbidity,NTU
6/24/2022 1:00,388.03,G,TRB,Turbidity,NTU
6/24/2022 1:15,423.49,G,TRB,Turbidity,NTU
6/24/2022 1:30,431.49,G,TRB,Turbidity,NTU
6/24/2022 1:45,505.29,G,TRB,Turbidity,NTU
6/24/2022 2:00,473.88,G,TRB,Turbidity,NTU
6/24/2022 2:15,462.41,G,TRB,Turbidity,NTU
6/24/2022 2:30,467.08,G,TRB,Turbidity,NTU
6/24/2022 2:45,464.85,G,TRB,Turbidity,NTU
6/24/2022 3:00,495.33,G,TRB,Turbidity,NTU
6/24/2022 3:15,509.62,G,TRB,Turbidity,NTU
6/24/2022 3:30,472.62,G,TRB,Turbidity,NTU
6/24/2022 3:45,490.6,G,TRB,Turbidity,NTU
6/24/2022 4:00,625.43,G,TRB,Turbidity,NTU
6/24/2022 4:15,525.67,G,TRB,Turbidity,NTU
6/24/2022 4:30,576.27,G,TRB,Turbidity,NTU
6/24/2022 4:45,570.93,G,TRB,Turbidity,NTU
6/24/2022 5:00,577.76,G,TRB,Turbidity,NTU
6/24/2022 5:15,572.51,G,TRB,Turbidity,NTU
6/24/2022 5:30,573.06,G,TRB,Turbidity,NTU
6/24/2022 5:45,578.06,G,TRB,Turbidity,NTU
6/24/2022 6:00,600.57,G,TRB,Turbidity,NTU
6/24/2022 6:15,548.36,G,TRB,Turbidity,NTU
6/24/2022 6:30,544,G,TRB,Turbidity,NTU
6/24/2022 6:45,541.43,G,TRB,Turbidity,NTU
6/24/2022 7:00,703.6,G,TRB,Turbidity,NTU
6/24/2022 7:15,664.69,G,TRB,Turbidity,NTU
6/24/2022 7:30,484.27,G,TRB,Turbidity,NTU
6/24/2022 7:45,508.47,G,TRB,Turbidity,NTU
6/24/2022 8:00,493.47,G,TRB,Turbidity,NTU
6/24/2022 8:15,487.14,G,TRB,Turbidity,NTU
6/24/2022 8:30,407.47,G,TRB,Turbidity,NTU
6/24/2022 8:45,310.13,G,TRB,Turbidity,NTU
6/24/2022 9:00,271.76,G,TRB,Turbidity,NTU
6/24/2022 9:15,320.5,G,TRB,Turbidity,NTU
6/24/2022 9:30,382.92,G,TRB,Turbidity,NTU
6/24/2022 9:45,388.83,G,TRB,Turbidity,NTU
6/24/2022 10:00,426.09,G,TRB,Turbidity,NTU
6/24/2022 10:15,432.78,G,TRB,Turbidity,NTU
6/24/2022 10:30,445.2,G,TRB,Turbidity,NTU
6/24/2022 10:45,454.24,G,TRB,Turbidity,NTU
6/24/2022 11:00,469.96,G,TRB,Turbidity,NTU
6/24/2022 11:15,459.63,G,TRB,Turbidity,NTU
6/24/2022 11:30,442.1,G,TRB,Turbidity,NTU
6/24/2022 11:45,432.7,G,TRB,Turbidity,NTU
6/24/2022 12:00,435.2,G,TRB,Turbidity,NTU
6/24/2022 12:15,441.73,G,TRB,Turbidity,NTU
6/24/2022 12:30,439.5,G,TRB,Turbidity,NTU
6/24/2022 12:45,447.64,G,TRB,Turbidity,NTU
6/24/2022 13:00,454.39,G,TRB,Turbidity,NTU
6/24/2022 13:15,415.29,G,TRB,Turbidity,NTU
6/24/2022 13:30,474.31,G,TRB,Turbidity,NTU
6/24/2022 13:45,466.59,G,TRB,Turbidity,NTU
6/24/2022 14:00,479.26,G,TRB,Turbidity,NTU
6/24/2022 14:15,488.78,G,TRB,Turbidity,NTU
6/24/2022 14:30,464.63,G,TRB,Turbidity,NTU
6/24/2022 14:45,450.24,G,TRB,Turbidity,NTU
6/24/2022 15:00,441.84,G,TRB,Turbidity,NTU
6/24/2022 15:15,490.41,G,TRB,Turbidity,NTU
6/24/2022 15:30,479.22,G,TRB,Turbidity,NTU
6/24/2022 15:45,494.94,G,TRB,Turbidity,NTU
6/24/2022 16:00,503.43,G,TRB,Turbidity,NTU
6/24/2022 16:15,524.94,G,TRB,Turbidity,NTU
6/24/2022 16:30,550.25,G,TRB,Turbidity,NTU
6/24/2022 16:45,535.05,G,TRB,Turbidity,NTU
6/24/2022 17:00,576.82,G,TRB,Turbidity,NTU
6/24/2022 17:15,599.71,G,TRB,Turbidity,NTU
6/24/2022 17:30,590.69,G,TRB,Turbidity,NTU
6/24/2022 17:45,568.91,G,TRB,Turbidity,NTU
6/24/2022 18:00,549.86,G,TRB,Turbidity,NTU
6/24/2022 18:15,526.55,G,TRB,Turbidity,NTU
6/24/2022 18:30,508.22,G,TRB,Turbidity,NTU
6/24/2022 18:45,421.19,G,TRB,Turbidity,NTU
6/24/2022 19:00,432.13,G,TRB,Turbidity,NTU
6/24/2022 19:15,454.22,G,TRB,Turbidity,NTU
6/24/2022 19:30,447.49,G,TRB,Turbidity,NTU
6/24/2022 19:45,436.89,G,TRB,Turbidity,NTU
6/24/2022 20:00,402.02,G,TRB,Turbidity,NTU
6/24/2022 20:15,427.55,G,TRB,Turbidity,NTU
6/24/2022 20:30,381.11,G,TRB,Turbidity,NTU
6/24/2022 20:45,270.53,G,TRB,Turbidity,NTU
6/24/2022 21:00,257.04,G,TRB,Turbidity,NTU
6/24/2022 21:15,181.79,G,TRB,Turbidity,NTU
6/24/2022 21:30,162.03,G,TRB,Turbidity,NTU
6/24/2022 21:45,129.21,G,TRB,Turbidity,NTU
6/24/2022 22:00,190.56,G,TRB,Turbidity,NTU
6/24/2022 22:15,121.34,G,TRB,Turbidity,NTU
6/24/2022 22:30,110.92,G,TRB,Turbidity,NTU
6/24/2022 22:45,112.83,G,TRB,Turbidity,NTU
6/24/2022 23:00,127.25,G,TRB,Turbidity,NTU
6/24/2022 23:15,121.94,G,TRB,Turbidity,NTU
6/24/2022 23:30,133.09,G,TRB,Turbidity,NTU
6/24/2022 23:45,122.41,G,TRB,Turbidity,NTU
6/25/2022 0:00,131.21,G,TRB,Turbidity,NTU
6/25/2022 0:15,199.71,G,TRB,Turbidity,NTU
6/25/2022 0:30,392.82,G,TRB,Turbidity,NTU
6/25/2022 0:45,475.43,G,TRB,Turbidity,NTU
6/25/2022 1:00,476.25,G,TRB,Turbidity,NTU
6/25/2022 1:15,378.05,G,TRB,Turbidity,NTU
6/25/2022 1:30,238.28,G,TRB,Turbidity,NTU
6/25/2022 1:45,418.28,G,TRB,Turbidity,NTU
6/25/2022 2:00,645.57,G,TRB,Turbidity,NTU
6/25/2022 2:15,782.7,G,TRB,Turbidity,NTU
6/25/2022 2:30,896.08,G,TRB,Turbidity,NTU
6/25/2022 2:45,1027.13,G,TRB,Turbidity,NTU
6/25/2022 3:00,1255.43,G,TRB,Turbidity,NTU
6/25/2022 3:15,1554.33,G,TRB,Turbidity,NTU
6/25/2022 3:30,2159.49,X,TRB,Turbidity,NTU
6/25/2022 3:45,2293.97,X,TRB,Turbidity,NTU
6/25/2022 4:00,2502.11,X,TRB,Turbidity,NTU
6/25/2022 4:15,2460.29,X,TRB,Turbidity,NTU
6/25/2022 4:30,2444.68,X,TRB,Turbidity,NTU
6/25/2022 4:45,2386.81,X,TRB,Turbidity,NTU
6/25/2022 5:00,2281.65,X,TRB,Turbidity,NTU
6/25/2022 5:15,2339.05,X,TRB,Turbidity,NTU
6/25/2022 5:30,2272.36,X,TRB,Turbidity,NTU
6/25/2022 5:45,2419.28,X,TRB,Turbidity,NTU
6/25/2022 6:00,2378.85,X,TRB,Turbidity,NTU
6/25/2022 6:15,350.7,G,TRB,Turbidity,NTU
6/25/2022 6:30,100,G,TRB,Turbidity,NTU
6/25/2022 6:45,97.3,G,TRB,Turbidity,NTU
6/25/2022 7:00,101.96,G,TRB,Turbidity,NTU
6/25/2022 7:15,110.86,G,TRB,Turbidity,NTU
6/25/2022 7:30,96.79,G,TRB,Turbidity,NTU
6/25/2022 7:45,98.85,G,TRB,Turbidity,NTU
6/25/2022 8:00,93.11,G,TRB,Turbidity,NTU
6/25/2022 8:15,79.51,G,TRB,Turbidity,NTU
6/25/2022 8:30,98.4,G,TRB,Turbidity,NTU
6/25/2022 8:45,87.87,G,TRB,Turbidity,NTU
6/25/2022 9:00,124.75,G,TRB,Turbidity,NTU
6/25/2022 9:15,94.47,G,TRB,Turbidity,NTU
6/25/2022 9:30,88.2,G,TRB,Turbidity,NTU
6/25/2022 9:45,104.14,G,TRB,Turbidity,NTU
6/25/2022 10:00,137.58,G,TRB,Turbidity,NTU
6/25/2022 10:15,125.46,G,TRB,Turbidity,NTU
6/25/2022 10:30,182.14,G,TRB,Turbidity,NTU
6/25/2022 10:45,631.6,G,TRB,Turbidity,NTU
6/25/2022 11:00,118.63,G,TRB,Turbidity,NTU
6/25/2022 11:15,284.03,G,TRB,Turbidity,NTU
6/25/2022 11:30,638.49,G,TRB,Turbidity,NTU
6/25/2022 11:45,215.38,G,TRB,Turbidity,NTU
6/25/2022 12:00,706.41,G,TRB,Turbidity,NTU
6/25/2022 12:15,205.75,G,TRB,Turbidity,NTU
6/25/2022 12:30,321.94,G,TRB,Turbidity,NTU
6/25/2022 12:45,687.33,G,TRB,Turbidity,NTU
6/25/2022 13:00,266.5,G,TRB,Turbidity,NTU
6/25/2022 13:15,748.52,G,TRB,Turbidity,NTU
6/25/2022 13:30,495.03,G,TRB,Turbidity,NTU
6/25/2022 13:45,911.12,G,TRB,Turbidity,NTU
6/25/2022 14:00,661.29,G,TRB,Turbidity,NTU
6/25/2022 14:15,565.36,G,TRB,Turbidity,NTU
6/25/2022 14:30,699.98,G,TRB,Turbidity,NTU
6/25/2022 14:45,901.07,G,TRB,Turbidity,NTU
6/25/2022 15:00,1197.28,G,TRB,Turbidity,NTU
6/25/2022 15:15,542.19,G,TRB,Turbidity,NTU
6/25/2022 15:30,902.94,G,TRB,Turbidity,NTU
6/25/2022 15:45,583.5,G,TRB,Turbidity,NTU
6/25/2022 16:00,1606.65,G,TRB,Turbidity,NTU
6/25/2022 16:15,642.11,G,TRB,Turbidity,NTU
6/25/2022 16:30,1260.22,G,TRB,Turbidity,NTU
6/25/2022 16:45,1299.69,G,TRB,Turbidity,NTU
6/25/2022 17:00,315.5,G,TRB,Turbidity,NTU
6/25/2022 17:15,1192.9,G,TRB,Turbidity,NTU
6/25/2022 17:30,1014.95,G,TRB,Turbidity,NTU
6/25/2022 17:45,661.3,G,TRB,Turbidity,NTU
6/25/2022 18:00,954.44,G,TRB,Turbidity,NTU
6/25/2022 18:15,1602.67,G,TRB,Turbidity,NTU
6/25/2022 18:30,1318.65,G,TRB,Turbidity,NTU
6/25/2022 18:45,1331.95,G,TRB,Turbidity,NTU
6/25/2022 19:00,916.38,G,TRB,Turbidity,NTU
6/25/2022 19:15,626.81,G,TRB,Turbidity,NTU
6/25/2022 19:30,2023.07,G,TRB,Turbidity,NTU
6/25/2022 19:45,1205.06,G,TRB,Turbidity,NTU
6/25/2022 20:00,2012.61,G,TRB,Turbidity,NTU
6/25/2022 20:15,1615.28,G,TRB,Turbidity,NTU
6/25/2022 20:30,1484.82,G,TRB,Turbidity,NTU
6/25/2022 20:45,1836.42,G,TRB,Turbidity,NTU
6/25/2022 21:00,1873.13,G,TRB,Turbidity,NTU
6/25/2022 21:15,2601.82,X,TRB,Turbidity,NTU
6/25/2022 21:30,2377.58,X,TRB,Turbidity,NTU
6/25/2022 21:45,3080.02,X,TRB,Turbidity,NTU
6/25/2022 22:00,3613.33,X,TRB,Turbidity,NTU
6/25/2022 22:15,3399.74,X,TRB,Turbidity,NTU
6/25/2022 22:30,2542.6,X,TRB,Turbidity,NTU
6/25/2022 22:45,2244.31,X,TRB,Turbidity,NTU
6/25/2022 23:00,1286.44,G,TRB,Turbidity,NTU
6/25/2022 23:15,1158.03,G,TRB,Turbidity,NTU
6/25/2022 23:30,786,G,TRB,Turbidity,NTU
6/25/2022 23:45,673.4,G,TRB,Turbidity,NTU
6/26/2022 0:00,756.32,G,TRB,Turbidity,NTU
6/26/2022 0:15,770.97,G,TRB,Turbidity,NTU
6/26/2022 0:30,656.48,G,TRB,Turbidity,NTU
6/26/2022 0:45,781.72,G,TRB,Turbidity,NTU
6/26/2022 1:00,879.95,G,TRB,Turbidity,NTU
6/26/2022 1:15,1120.42,G,TRB,Turbidity,NTU
6/26/2022 1:30,983.72,G,TRB,Turbidity,NTU
6/26/2022 1:45,1153.61,G,TRB,Turbidity,NTU
6/26/2022 2:00,1202.56,G,TRB,Turbidity,NTU
6/26/2022 2:15,1393.8,G,TRB,Turbidity,NTU
6/26/2022 2:30,2284.42,G,TRB,Turbidity,NTU
6/26/2022 2:45,2218.14,G,TRB,Turbidity,NTU
6/26/2022 3:00,95.75,G,TRB,Turbidity,NTU
6/26/2022 3:15,83.31,G,TRB,Turbidity,NTU
6/26/2022 3:30,82.86,G,TRB,Turbidity,NTU
6/26/2022 3:45,79.88,G,TRB,Turbidity,NTU
6/26/2022 4:00,84.02,G,TRB,Turbidity,NTU
6/26/2022 4:15,88.44,G,TRB,Turbidity,NTU
6/26/2022 4:30,83.71,G,TRB,Turbidity,NTU
6/26/2022 4:45,78.59,G,TRB,Turbidity,NTU
6/26/2022 5:00,79.33,G,TRB,Turbidity,NTU
6/26/2022 5:15,77.96,G,TRB,Turbidity,NTU
6/26/2022 5:30,89.29,G,TRB,Turbidity,NTU
6/26/2022 5:45,83.07,G,TRB,Turbidity,NTU
6/26/2022 6:00,75.53,G,TRB,Turbidity,NTU
6/26/2022 6:15,79.59,G,TRB,Turbidity,NTU
6/26/2022 6:30,78.62,G,TRB,Turbidity,NTU
6/26/2022 6:45,76.37,G,TRB,Turbidity,NTU
6/26/2022 7:00,82.25,G,TRB,Turbidity,NTU
6/26/2022 7:15,74.62,G,TRB,Turbidity,NTU
6/26/2022 7:30,77.2,G,TRB,Turbidity,NTU
6/26/2022 7:45,70.48,G,TRB,Turbidity,NTU
6/26/2022 8:00,69.7,G,TRB,Turbidity,NTU
6/26/2022 8:15,72.03,G,TRB,Turbidity,NTU
6/26/2022 8:30,79.51,G,TRB,Turbidity,NTU
6/26/2022 8:45,88.82,G,TRB,Turbidity,NTU
6/26/2022 9:00,76.71,G,TRB,Turbidity,NTU
6/26/2022 9:15,72.83,G,TRB,Turbidity,NTU
6/26/2022 9:30,78.05,G,TRB,Turbidity,NTU
6/26/2022 9:45,86.22,G,TRB,Turbidity,NTU
6/26/2022 10:00,84.53,G,TRB,Turbidity,NTU
6/26/2022 10:15,76.5,G,TRB,Turbidity,NTU
6/26/2022 10:30,71.77,G,TRB,Turbidity,NTU
6/26/2022 10:45,83.99,G,TRB,Turbidity,NTU
6/26/2022 11:00,78.43,G,TRB,Turbidity,NTU
6/26/2022 11:15,66.21,G,TRB,Turbidity,NTU
6/26/2022 11:30,74.65,G,TRB,Turbidity,NTU
6/26/2022 11:45,76.4,G,TRB,Turbidity,NTU
6/26/2022 12:00,81.43,G,TRB,Turbidity,NTU
6/26/2022 12:15,81.96,G,TRB,Turbidity,NTU
6/26/2022 12:30,83.58,G,TRB,Turbidity,NTU
6/26/2022 12:45,81.7,G,TRB,Turbidity,NTU
6/26/2022 13:00,83.76,G,TRB,Turbidity,NTU
6/26/2022 13:15,84.11,G,TRB,Turbidity,NTU
6/26/2022 13:30,71.87,G,TRB,Turbidity,NTU
6/26/2022 13:45,81.48,G,TRB,Turbidity,NTU
6/26/2022 14:00,72.2,G,TRB,Turbidity,NTU
6/26/2022 14:15,79.21,G,TRB,Turbidity,NTU
6/26/2022 14:30,73.64,G,TRB,Turbidity,NTU
6/26/2022 14:45,80.73,G,TRB,Turbidity,NTU
6/26/2022 15:00,68.45,G,TRB,Turbidity,NTU
6/26/2022 15:15,75.86,U,TRB,Turbidity,NTU
6/26/2022 15:30,80.82,U,TRB,Turbidity,NTU
6/26/2022 15:45,68.9,U,TRB,Turbidity,NTU
6/26/2022 16:00,82.81,U,TRB,Turbidity,NTU
6/26/2022 16:15,84.05,U,TRB,Turbidity,NTU
6/26/2022 16:30,75.9,U,TRB,Turbidity,NTU
6/26/2022 16:45,77.21,U,TRB,Turbidity,NTU
6/26/2022 17:00,80.53,U,TRB,Turbidity,NTU
6/26/2022 17:15,71.65,U,TRB,Turbidity,NTU
6/26/2022 17:30,77.63,U,TRB,Turbidity,NTU
6/26/2022 17:45,79.14,U,TRB,Turbidity,NTU
6/26/2022 18:00,90.89,U,TRB,Turbidity,NTU
6/26/2022 18:15,75.07,U,TRB,Turbidity,NTU
6/26/2022 18:30,75.52,U,TRB,Turbidity,NTU
6/26/2022 18:45,80.76,U,TRB,Turbidity,NTU
6/26/2022 19:00,71.82,U,TRB,Turbidity,NTU
6/26/2022 19:15,87.54,U,TRB,Turbidity,NTU
